Date,Age,Organ,All DSA States,State unassigned,Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Puerto Rico
2013,1-5 Years,Pancreas,14,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0
2013,1-5 Years,Lung,14,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2013,1-5 Years,Intestine,20,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,4,0,0,0,0,0,0,0
2013,6-10 Years,All Donors,123,0,4,2,0,11,2,1,0,0,11,5,0,4,3,1,3,0,3,0,2,1,6,4,3,0,1,1,0,0,0,4,4,0,4,2,3,14,0,0,0,5,12,1,0,1,2,0,0,3
2013,6-10 Years,Kidney,123,0,4,2,0,11,2,1,0,0,11,5,0,4,3,1,3,0,3,0,2,1,6,4,3,0,1,1,0,0,0,4,4,0,4,2,3,14,0,0,0,5,12,1,0,1,2,0,0,3
2013,6-10 Years,Liver,105,0,4,2,0,9,1,1,0,0,11,4,0,2,2,1,1,0,3,0,1,1,4,4,3,0,1,1,0,0,0,3,4,0,3,2,3,12,0,0,0,4,12,1,0,1,1,0,0,3
2013,6-10 Years,Heart,54,0,2,1,0,6,0,1,0,0,5,4,0,0,0,1,0,0,2,0,0,1,3,2,2,0,0,1,0,0,0,2,1,0,1,1,1,6,0,0,0,5,3,0,0,1,1,0,0,1
2013,6-10 Years,Pancreas,34,0,1,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,2,3,1,0,1,1,0,0,0,0,2,0,2,0,1,4,0,0,0,3,2,0,0,1,1,0,0,1
2013,6-10 Years,Lung,15,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0
2013,6-10 Years,Intestine,14,0,0,0,0,1,0,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2013,11-17 Years,All Donors,410,0,9,12,3,40,13,2,0,9,30,18,2,16,10,4,10,5,13,0,3,7,11,7,4,5,5,4,0,5,2,6,8,0,8,6,9,23,0,6,0,9,50,7,0,10,13,0,5,1
2013,11-17 Years,Kidney,402,0,8,12,3,39,13,2,0,9,29,18,2,15,10,4,10,5,13,0,3,7,10,7,4,5,5,4,0,5,2,6,8,0,8,6,9,20,0,6,0,9,50,7,0,10,13,0,5,1
2013,11-17 Years,Liver,364,0,9,10,3,35,11,1,0,9,27,18,2,14,8,4,8,5,13,0,3,5,10,7,4,5,5,3,0,4,0,6,7,0,8,5,8,19,0,6,0,9,46,6,0,7,9,0,5,0
2013,11-17 Years,Heart,235,0,7,7,2,25,5,0,0,6,19,12,0,9,7,2,5,1,8,0,1,1,8,3,3,3,5,4,0,4,0,4,2,0,3,3,4,13,0,5,0,7,32,2,0,4,7,0,2,0
2013,11-17 Years,Pancreas,199,0,5,5,1,20,5,0,0,5,18,7,1,7,7,2,3,2,9,0,0,3,5,5,4,3,2,1,0,4,0,3,3,0,5,2,3,10,0,3,0,6,24,5,0,4,4,0,3,0
2013,11-17 Years,Lung,159,0,2,6,1,13,3,1,0,4,15,4,0,7,4,3,5,2,4,0,1,1,5,3,1,3,3,2,0,3,0,2,1,0,4,3,4,11,0,2,0,6,24,2,0,1,1,0,2,0
2013,11-17 Years,Intestine,15,0,2,0,0,1,0,0,0,0,2,1,0,0,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,18-34 Years,All Donors,4165,0,53,97,27,468,70,27,2,30,225,114,10,223,76,34,69,49,78,2,87,122,146,119,20,67,32,17,2,90,20,249,110,5,182,42,45,268,2,36,3,135,387,67,2,74,78,0,75,29
2013,18-34 Years,Kidney,3940,0,52,90,24,450,69,22,1,28,216,109,10,204,74,33,67,46,72,2,77,112,140,106,20,60,27,16,2,89,20,232,107,5,171,42,44,240,2,35,3,132,371,67,2,70,78,0,73,28
2013,18-34 Years,Liver,2184,0,22,44,21,240,43,11,1,20,126,62,7,81,45,19,51,36,50,0,36,56,75,55,17,43,26,16,0,35,12,82,69,0,85,19,26,163,0,26,0,86,195,27,0,38,47,0,43,28
2013,18-34 Years,Heart,1237,0,10,20,13,154,21,1,0,8,74,42,0,44,24,13,32,14,34,0,11,30,44,28,6,22,13,14,0,23,5,41,45,0,44,13,14,90,0,15,0,55,124,15,0,13,29,0,26,13
2013,18-34 Years,Pancreas,854,0,5,11,4,87,15,2,0,11,49,19,1,36,21,10,32,13,19,0,14,26,24,26,7,11,8,7,0,17,1,21,32,0,41,8,8,60,0,19,0,36,68,9,0,14,18,0,34,10
2013,18-34 Years,Lung,858,0,9,15,9,102,17,1,0,8,46,24,0,26,19,5,24,6,20,0,11,12,39,18,11,20,11,5,0,8,2,11,40,0,36,11,5,64,0,15,0,33,90,16,0,14,23,0,23,9
2013,18-34 Years,Intestine,41,0,0,0,1,0,0,0,0,1,2,1,0,2,7,0,1,1,0,0,0,1,5,1,1,0,1,0,0,0,0,1,4,0,4,0,0,0,0,0,0,2,3,0,0,0,1,0,1,0
2013,35-49 Years,All Donors,4598,0,71,113,24,495,80,41,5,52,237,141,18,207,81,32,64,45,63,8,109,133,171,148,20,76,32,31,10,112,19,278,103,1,219,47,39,330,3,49,3,139,363,48,2,98,101,1,104,32
2013,35-49 Years,Kidney,4339,0,70,110,24,478,73,38,4,52,220,128,17,187,79,31,63,43,54,8,103,115,166,136,20,66,29,30,10,110,19,252,100,1,211,45,38,305,3,47,3,133,345,48,2,91,100,1,102,29
2013,35-49 Years,Liver,1815,0,19,44,20,176,39,11,1,24,119,71,11,71,31,11,41,26,34,0,27,49,54,38,14,39,19,30,0,28,8,83,43,0,64,19,18,144,0,32,0,84,128,13,0,33,35,0,39,25
2013,35-49 Years,Heart,660,0,4,14,9,71,12,4,0,8,29,22,0,31,7,4,22,6,6,0,3,20,24,12,1,12,8,14,0,17,4,28,24,0,26,8,10,50,0,16,0,36,52,9,0,7,12,0,17,1
2013,35-49 Years,Pancreas,235,0,4,9,1,15,7,0,0,3,7,1,1,20,6,2,10,1,4,0,6,7,6,7,0,2,1,7,0,5,0,6,12,0,11,4,0,19,0,5,0,10,11,3,0,3,2,0,15,2
2013,35-49 Years,Lung,482,0,3,9,4,68,4,0,0,9,26,12,0,16,6,3,15,5,10,0,5,4,24,12,3,11,2,7,0,7,0,15,14,0,21,8,3,37,0,12,0,24,49,4,0,6,10,0,9,5
2013,35-49 Years,Intestine,16,0,0,0,0,0,0,0,0,0,4,1,0,1,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013,50-64 Years,All Donors,3868,0,73,69,16,434,61,27,3,59,229,118,19,145,59,28,59,36,55,9,122,145,139,97,21,64,30,32,7,86,14,236,116,12,179,37,36,271,8,30,0,91,251,38,1,82,73,1,126,24
2013,50-64 Years,Kidney,3586,0,67,69,14,409,58,26,3,55,212,94,19,128,57,27,53,32,38,9,114,134,134,91,20,55,30,26,7,84,14,219,109,12,172,36,36,243,8,29,0,83,231,37,1,77,73,1,119,21
2013,50-64 Years,Liver,1772,0,35,25,10,190,23,4,0,34,130,68,11,59,31,8,44,24,42,0,46,57,45,28,19,38,13,29,0,22,5,81,48,0,68,16,13,166,0,23,0,65,114,11,0,36,18,0,52,21
2013,50-64 Years,Heart,195,0,2,4,0,31,2,0,0,1,12,9,0,7,3,0,6,0,0,0,2,11,8,2,4,1,0,2,0,3,0,4,7,0,5,2,2,29,0,1,0,8,13,1,0,3,4,0,6,0
2013,50-64 Years,Pancreas,30,0,0,0,0,1,0,0,0,1,1,0,0,10,1,0,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,5,0
2013,50-64 Years,Lung,335,0,3,4,2,54,3,0,0,9,26,15,1,6,7,0,10,1,4,0,5,9,21,4,3,16,1,7,0,3,0,7,11,0,15,3,3,31,0,2,0,15,18,2,0,6,3,0,4,1
2013,50-64 Years,Intestine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,65 +,All Donors,754,0,10,26,3,62,10,7,0,22,48,27,2,39,5,7,25,5,4,0,25,25,19,14,4,14,5,15,1,10,2,63,14,0,18,2,3,87,0,2,1,30,36,5,0,12,7,0,22,16
2013,65 +,Kidney,572,0,9,26,2,57,9,6,0,21,36,16,2,16,4,6,13,5,2,0,24,21,19,11,4,9,4,15,1,10,2,40,13,0,14,2,3,61,0,2,1,23,18,5,0,11,7,0,16,6
2013,65 +,Liver,565,0,5,13,3,37,8,5,0,16,35,22,0,32,3,5,25,4,3,0,13,17,9,10,4,12,5,13,0,6,2,48,9,0,10,1,2,85,0,2,0,30,23,5,0,8,3,0,16,16
2013,65 +,Heart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,65 +,Pancreas,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,65 +,Lung,31,0,0,0,0,7,0,1,0,3,1,2,0,0,1,0,2,0,1,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0
2013,65 +,Intestine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,All Ages,All Donors,14011,0,193,303,89,1522,239,119,11,181,792,415,61,596,243,105,237,114,235,18,334,406,478,438,76,249,76,78,20,331,50,829,424,14,632,135,137,916,25,130,15,426,1117,146,9,329,291,2,316,109
2012,All Ages,Kidney,13041,0,181,282,84,1452,225,106,8,153,736,354,59,555,235,103,217,111,203,18,315,373,447,397,73,222,72,76,20,325,48,728,401,14,596,133,135,823,25,122,15,405,1040,144,9,314,286,2,302,97
2012,All Ages,Liver,6876,0,97,132,62,696,109,49,3,112,480,243,34,221,136,45,148,75,165,0,128,179,196,163,69,141,36,62,0,89,25,334,221,0,261,78,65,561,0,96,0,265,514,53,0,154,136,0,154,89
2012,All Ages,Heart,2451,0,27,45,19,279,48,16,0,26,176,95,0,76,61,18,64,23,44,0,42,56,87,47,27,48,8,20,0,37,6,99,80,0,95,32,25,159,0,36,0,92,236,29,0,38,59,0,52,24
2012,All Ages,Pancreas,1451,0,20,24,6,141,23,11,0,21,91,41,8,83,49,14,43,13,41,0,39,40,41,34,9,22,9,14,0,19,2,46,56,0,66,20,10,87,0,15,0,59,110,8,0,21,26,0,52,17
2012,All Ages,Lung,1710,0,14,31,17,205,22,5,0,29,112,68,2,40,31,9,47,17,47,0,39,35,56,28,17,66,7,15,0,21,5,33,79,0,58,26,14,125,0,24,0,56,179,15,0,29,31,0,30,26
2012,All Ages,Intestine,114,0,1,0,0,8,1,0,0,0,13,4,0,7,12,2,1,2,3,0,0,3,6,2,2,1,0,4,0,0,0,6,4,0,1,3,0,4,0,2,0,8,5,3,0,3,1,0,2,0
2012,< 1 Year,All Donors,140,0,2,1,1,22,3,0,0,1,5,6,0,4,1,2,9,1,3,0,1,3,7,0,0,7,0,1,0,1,0,2,6,0,2,0,1,6,0,3,0,9,17,6,0,2,4,0,0,1
2012,< 1 Year,Kidney,119,0,1,1,1,21,3,0,0,1,3,3,0,3,1,2,9,1,1,0,1,3,4,0,0,6,0,1,0,1,0,1,5,0,2,0,1,6,0,2,0,6,17,6,0,2,4,0,0,0
2012,< 1 Year,Liver,76,0,1,0,1,9,1,0,0,0,5,3,0,2,1,1,3,1,3,0,0,2,4,0,0,3,0,0,0,1,0,2,3,0,2,0,0,5,0,3,0,6,6,2,0,2,4,0,0,0
2012,< 1 Year,Heart,91,0,1,0,1,13,2,0,0,0,5,4,0,1,1,2,3,1,3,0,0,1,6,0,0,3,0,0,0,1,0,2,5,0,2,0,1,6,0,2,0,7,10,3,0,2,2,0,0,1
2012,< 1 Year,Pancreas,14,0,0,0,0,2,0,0,0,0,2,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2012,< 1 Year,Lung,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,< 1 Year,Intestine,21,0,0,0,0,2,0,0,0,0,3,1,0,1,1,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2,0,0,1,0,0,0,0
2012,1-5 Years,All Donors,206,0,4,5,1,11,2,0,0,0,20,6,0,9,4,2,6,1,3,0,2,5,8,4,3,5,0,1,0,1,1,7,7,0,5,5,3,13,0,5,0,13,25,2,0,4,10,0,3,0
2012,1-5 Years,Kidney,200,0,4,4,1,11,2,0,0,0,17,6,0,9,4,2,6,1,3,0,2,5,8,4,2,5,0,1,0,1,1,7,7,0,5,5,3,13,0,5,0,13,24,2,0,4,10,0,3,0
2012,1-5 Years,Liver,159,0,4,4,1,10,2,0,0,0,15,5,0,5,3,2,4,1,3,0,1,4,6,4,3,2,0,1,0,1,1,4,5,0,2,4,2,9,0,5,0,13,20,0,0,2,8,0,3,0
2012,1-5 Years,Heart,102,0,3,4,1,7,1,0,0,0,9,2,0,2,3,2,3,1,2,0,0,4,3,2,3,1,0,1,0,1,0,2,2,0,2,2,2,7,0,4,0,6,9,0,0,1,8,0,2,0
2012,1-5 Years,Pancreas,17,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,0
2012,1-5 Years,Lung,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
2012,1-5 Years,Intestine,33,0,1,0,0,0,0,0,0,0,5,0,0,2,0,0,0,1,0,0,0,2,1,1,2,0,0,0,0,0,0,2,2,0,0,2,0,1,0,0,0,6,1,0,0,1,1,0,2,0
2012,6-10 Years,All Donors,114,0,2,0,0,9,0,1,0,1,11,4,0,3,2,2,5,4,6,0,1,3,3,4,1,2,0,5,0,1,0,1,3,0,3,2,1,5,0,3,0,4,10,4,0,1,3,0,3,1
2012,6-10 Years,Kidney,112,0,2,0,0,9,0,1,0,1,10,4,0,3,2,2,5,4,6,0,1,3,3,4,1,1,0,5,0,1,0,1,3,0,3,2,1,5,0,3,0,4,10,4,0,1,3,0,3,1
2012,6-10 Years,Liver,94,0,1,0,0,7,0,1,0,1,11,3,0,3,2,2,2,2,6,0,0,3,3,3,1,1,0,4,0,0,0,1,3,0,3,2,1,4,0,3,0,4,8,3,0,0,3,0,3,0
2012,6-10 Years,Heart,56,0,0,0,0,4,0,0,0,0,4,3,0,1,0,1,2,2,2,0,0,2,2,1,1,2,0,4,0,0,0,1,2,0,3,1,1,4,0,1,0,3,6,1,0,0,1,0,1,0
2012,6-10 Years,Pancreas,31,0,1,0,0,3,0,0,0,0,5,0,0,0,0,2,2,1,1,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,1,1,0,2,0,1,0,1,1,0,0,0,1,0,2,0
2012,6-10 Years,Lung,11,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,6-10 Years,Intestine,18,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,2,0,0,0,0,0,0
2012,11-17 Years,All Donors,394,0,7,7,1,34,3,3,0,3,33,18,0,20,9,2,4,4,12,0,6,6,14,7,8,4,2,6,0,3,3,14,15,0,11,8,7,17,0,4,0,17,40,7,0,12,11,0,7,5
2012,11-17 Years,Kidney,384,0,6,7,1,33,3,3,0,3,32,18,0,19,9,2,4,4,10,0,6,6,14,7,8,4,2,6,0,3,3,13,15,0,11,8,7,16,0,4,0,17,39,7,0,12,11,0,6,5
2012,11-17 Years,Liver,346,0,6,6,1,28,3,2,0,3,28,17,0,18,9,2,2,4,12,0,5,5,13,6,8,3,2,6,0,2,3,11,13,0,10,8,6,15,0,4,0,15,35,5,0,10,10,0,6,4
2012,11-17 Years,Heart,215,0,4,3,0,20,2,2,0,2,15,13,0,11,7,2,1,3,6,0,2,2,8,3,5,4,0,5,0,1,2,6,5,0,10,3,4,10,0,2,0,6,26,4,0,5,4,0,4,3
2012,11-17 Years,Pancreas,204,0,5,2,0,18,1,2,0,3,13,9,0,15,8,2,0,1,10,0,5,2,8,4,4,2,0,2,0,2,1,7,5,0,9,5,3,8,0,2,0,8,21,1,0,3,6,0,4,3
2012,11-17 Years,Lung,144,0,1,1,1,11,1,0,0,2,8,7,0,6,6,2,1,2,6,0,1,1,6,2,4,3,0,4,0,0,2,4,6,0,5,2,4,8,0,2,0,7,14,1,0,4,3,0,2,4
2012,11-17 Years,Intestine,15,0,0,0,0,3,1,0,0,0,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2012,18-34 Years,All Donors,4109,0,61,91,36,463,78,39,6,31,256,104,12,198,85,24,76,32,68,8,94,107,143,115,21,68,21,16,2,98,9,241,104,5,180,43,54,263,5,35,6,134,350,46,1,73,87,1,78,41
2012,18-34 Years,Kidney,3877,0,58,83,35,444,75,31,3,28,246,96,11,181,83,24,73,32,62,8,88,96,132,106,21,65,19,16,2,96,9,211,101,5,167,43,54,244,5,34,6,131,334,45,1,71,86,1,77,38
2012,18-34 Years,Liver,2186,0,29,50,25,221,43,23,3,18,166,69,11,71,47,14,54,23,49,0,50,59,69,51,18,38,13,12,0,31,6,102,64,0,96,26,27,173,0,22,0,77,164,19,0,34,49,0,37,33
2012,18-34 Years,Heart,1192,0,11,22,13,136,23,10,0,10,95,48,0,37,23,6,36,11,22,0,26,27,38,25,10,23,7,3,0,18,3,53,29,0,50,13,14,83,0,17,0,41,116,10,0,16,27,0,22,18
2012,18-34 Years,Pancreas,879,0,11,17,4,89,16,8,0,10,54,25,6,33,25,6,31,7,22,0,28,25,24,20,3,13,7,6,0,13,1,28,32,0,41,12,7,70,0,9,0,38,64,6,0,12,18,0,24,14
2012,18-34 Years,Lung,768,0,7,18,8,89,14,3,0,8,55,32,1,17,12,3,24,6,19,0,22,10,25,15,8,23,6,5,0,10,2,9,29,0,28,14,10,66,0,9,0,25,81,6,0,8,15,0,14,12
2012,18-34 Years,Intestine,23,0,0,0,0,3,0,0,0,0,1,0,0,1,10,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2012,35-49 Years,All Donors,4585,0,69,118,26,493,85,47,3,66,237,151,23,183,90,42,65,40,81,5,111,127,154,156,19,81,25,21,9,134,17,278,146,6,209,36,37,273,9,43,7,115,378,49,5,115,87,1,93,20
2012,35-49 Years,Kidney,4325,0,67,112,26,472,76,43,3,61,225,128,23,177,86,41,61,38,71,5,106,117,147,138,19,69,24,21,9,132,17,249,142,6,198,35,37,251,9,41,7,112,364,49,5,112,83,1,90,20
2012,35-49 Years,Liver,1743,0,26,36,18,181,37,13,0,32,111,68,11,52,42,12,35,23,46,0,28,46,42,44,18,43,9,14,0,25,4,86,62,0,63,17,14,122,0,29,0,60,131,13,0,45,29,0,40,16
2012,35-49 Years,Heart,607,0,5,13,3,67,19,3,0,11,41,23,0,20,19,5,15,4,8,0,12,14,16,9,7,14,1,6,0,15,1,22,30,0,19,11,2,36,0,7,0,20,61,9,0,11,10,0,16,2
2012,35-49 Years,Pancreas,255,0,2,5,2,26,6,1,0,7,13,5,2,19,14,4,7,4,7,0,6,9,5,6,1,6,2,3,0,4,0,7,16,0,11,2,0,6,0,2,0,6,20,1,0,4,0,0,14,0
2012,35-49 Years,Lung,447,0,3,9,1,50,6,2,0,10,31,18,1,12,6,3,12,5,12,0,7,12,11,5,4,20,0,4,0,8,0,14,31,0,16,7,0,26,0,8,0,11,55,4,0,7,6,0,4,6
2012,35-49 Years,Intestine,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,50-64 Years,All Donors,3763,0,42,70,20,418,63,26,2,59,197,102,24,153,51,26,60,28,58,5,100,142,134,129,21,61,24,23,9,86,14,227,121,3,200,34,29,257,11,34,2,107,242,32,3,94,75,0,115,30
2012,50-64 Years,Kidney,3487,0,39,68,18,392,61,25,2,45,182,85,23,144,49,25,51,27,46,5,96,133,128,119,20,56,23,22,9,85,12,210,110,3,190,33,27,230,11,30,2,99,219,31,3,88,75,0,108,28
2012,50-64 Years,Liver,1752,0,26,27,12,198,18,10,0,39,117,60,12,54,31,8,37,18,42,0,35,52,49,44,18,33,9,21,0,26,6,83,56,0,71,17,13,154,0,27,0,65,110,11,0,38,26,0,54,25
2012,50-64 Years,Heart,187,0,3,3,1,32,1,1,0,3,7,2,0,4,8,0,4,1,1,0,2,6,14,7,1,1,0,1,0,1,0,12,7,0,9,2,1,13,0,3,0,9,8,2,0,3,7,0,7,0
2012,50-64 Years,Pancreas,50,0,0,0,0,3,0,0,0,1,1,1,0,14,1,0,2,0,0,0,0,1,3,4,0,1,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,1,3,0,0,0,0,0,8,0
2012,50-64 Years,Lung,311,0,3,3,6,49,1,0,0,8,15,10,0,5,7,1,8,4,8,0,8,9,11,6,1,14,1,2,0,3,1,5,12,0,8,3,0,22,0,5,0,13,27,4,0,8,6,0,10,4
2012,50-64 Years,Intestine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,65 +,All Donors,700,0,6,11,4,72,5,3,0,20,33,24,2,26,1,5,12,4,4,0,19,13,15,23,3,21,4,5,0,7,6,59,22,0,22,7,5,82,0,3,0,27,55,0,0,28,14,0,17,11
2012,65 +,Kidney,537,0,4,7,2,70,5,3,0,14,21,14,2,19,1,5,8,4,4,0,15,10,11,19,2,16,4,4,0,6,6,36,18,0,20,7,5,58,0,3,0,23,33,0,0,24,14,0,15,5
2012,65 +,Liver,520,0,4,9,4,42,5,0,0,19,27,18,0,16,1,4,11,3,4,0,9,8,10,11,3,18,3,4,0,3,5,45,15,0,14,4,2,79,0,3,0,25,40,0,0,23,7,0,11,11
2012,65 +,Heart,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,65 +,Pancreas,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,65 +,Lung,20,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,6,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2012,65 +,Intestine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,All Ages,All Donors,14149,0,216,359,82,1502,258,107,14,190,789,423,54,647,259,103,234,131,212,27,278,409,451,466,72,246,77,58,23,333,62,922,405,21,567,144,153,933,18,154,21,419,1116,162,7,296,278,8,347,96
2011,All Ages,Kidney,13207,0,208,339,79,1409,252,98,10,173,737,384,53,578,251,100,213,123,196,27,268,366,422,423,67,227,72,53,23,328,59,828,387,21,548,137,150,820,18,151,21,396,1048,161,7,274,277,8,334,83
2011,All Ages,Liver,6931,0,104,149,57,723,111,38,4,104,478,223,34,258,135,43,170,88,130,0,114,198,200,183,64,139,35,47,0,90,38,360,208,0,243,82,75,591,0,119,0,246,496,61,0,120,129,0,165,79
2011,All Ages,Heart,2380,0,33,41,19,281,54,12,0,27,168,76,0,82,61,16,65,27,47,0,31,62,82,46,24,43,7,19,0,35,13,98,86,0,91,25,21,172,0,52,0,110,199,26,0,40,29,0,45,15
2011,All Ages,Pancreas,1562,0,16,31,5,163,32,6,0,22,100,33,5,87,46,8,49,13,43,0,30,50,39,45,11,29,5,12,0,22,3,52,74,0,72,10,13,104,0,31,0,62,118,13,0,16,26,0,55,11
2011,All Ages,Lung,1758,0,19,35,14,206,26,6,0,23,140,40,3,50,36,11,55,14,49,0,36,33,68,31,16,56,7,5,0,22,5,37,76,0,72,17,12,127,0,39,0,70,168,18,0,25,29,0,29,33
2011,All Ages,Intestine,136,0,2,1,2,11,0,1,0,3,17,6,0,4,16,2,3,4,3,0,0,3,6,2,2,2,0,0,0,0,0,0,3,0,9,1,1,5,0,4,0,3,10,1,0,2,2,0,3,2
2011,< 1 Year,All Donors,117,0,1,2,1,14,3,1,0,0,12,4,0,5,2,0,1,3,1,0,2,1,4,0,1,6,0,1,0,1,0,3,6,0,2,3,3,8,0,5,0,4,3,3,0,4,3,0,2,2
2011,< 1 Year,Kidney,87,0,1,1,1,11,3,1,0,0,8,3,0,4,2,0,1,1,0,0,2,1,4,0,0,4,0,1,0,0,0,3,4,0,0,2,2,6,0,5,0,1,3,3,0,3,3,0,2,1
2011,< 1 Year,Liver,78,0,1,0,1,6,1,1,0,0,9,3,0,4,2,0,1,3,1,0,1,1,3,0,1,2,0,1,0,1,0,0,5,0,1,2,2,6,0,4,0,2,2,1,0,3,3,0,2,2
2011,< 1 Year,Heart,81,0,1,1,1,9,1,1,0,0,9,3,0,3,2,0,1,2,0,0,1,1,3,0,1,2,0,1,0,1,0,2,3,0,2,3,3,5,0,4,0,4,2,1,0,4,2,0,2,0
